"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"CD_CARGO";"DS_CARGO";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"9";"1º SUPLENTE";"COLIGACAO";"25";"DEM";"DEMOCRATAS";"190000050262";"FORÇA DO RIO";"DEM / PP / MDB / PTB / SOLIDARIEDADE / PSDB / PPS / PV / DC / PHS / AVANTE / PMN"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"9";"1º SUPLENTE";"COLIGACAO";"77";"SOLIDARIEDADE";"SOLIDARIEDADE";"190000050262";"FORÇA DO RIO";"DEM / PP / MDB / PTB / SOLIDARIEDADE / PSDB / PPS / PV / DC / PHS / AVANTE / PMN"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"4";"VICE-GOVERNADOR";"COLIGACAO";"43";"PV";"PARTIDO VERDE";"190000050262";"FORÇA DO RIO";"DEM / PP / MDB / PTB / SOLIDARIEDADE / PSDB / PPS / PV / DC / PHS / AVANTE / PMN"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"6";"DEPUTADO FEDERAL";"COLIGACAO";"36";"PTC";"PARTIDO TRABALHISTA CRISTÃO";"190000050393";"POR UM RIO MAIS HONESTO";"PTC / PMB"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"6";"DEPUTADO FEDERAL";"COLIGACAO";"20";"PSC";"PARTIDO SOCIAL CRISTÃO";"190000050205";"POR UM RIO FELIZ";"PSC / PROS"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"5";"SENADOR";"PARTIDO ISOLADO";"28";"PRTB";"PARTIDO RENOVADOR TRABALHISTA BRASILEIRO";"190000050716";"#NULO#";"PRTB"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"5";"SENADOR";"COLIGACAO";"19";"PODE";"PODEMOS";"190000050290";"A FORÇA QUE VEM DO POVO";"PODE / PR / REDE / PPL"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"5";"SENADOR";"PARTIDO ISOLADO";"29";"PCO";"PARTIDO DA CAUSA OPERÁRIA";"190000050419";"#NULO#";"PCO"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"6";"DEPUTADO FEDERAL";"PARTIDO ISOLADO";"18";"REDE";"REDE SUSTENTABILIDADE";"190000050621";"#NULO#";"REDE"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"6";"DEPUTADO FEDERAL";"COLIGACAO";"40";"PSB";"PARTIDO SOCIALISTA BRASILEIRO";"190000050414";"RENOVAR PARA MUDAR";"PDT / PSB"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"3";"GOVERNADOR";"PARTIDO ISOLADO";"29";"PCO";"PARTIDO DA CAUSA OPERÁRIA";"190000050419";"#NULO#";"PCO"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"6";"DEPUTADO FEDERAL";"COLIGACAO";"50";"PSOL";"PARTIDO SOCIALISMO E LIBERDADE";"190000050058";"MUDAR É POSSÍVEL";"PSOL / PCB"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"6";"DEPUTADO FEDERAL";"PARTIDO ISOLADO";"11";"PP";"PARTIDO PROGRESSISTA";"190000050043";"#NULO#";"PP"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"10";"2º SUPLENTE";"COLIGACAO";"51";"PATRI";"PATRIOTA";"190000050571";"Para o Povo Voltar a Ser Feliz";"PRP / PRB / PTC / PATRI"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"10";"2º SUPLENTE";"PARTIDO ISOLADO";"35";"PMB";"PARTIDO DA MULHER BRASILEIRA";"190000050392";"#NULO#";"PMB"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"9";"1º SUPLENTE";"PARTIDO ISOLADO";"16";"PSTU";"PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO";"190000050207";"#NULO#";"PSTU"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"10";"2º SUPLENTE";"COLIGACAO";"11";"PP";"PARTIDO PROGRESSISTA";"190000050262";"FORÇA DO RIO";"DEM / PP / MDB / PTB / SOLIDARIEDADE / PSDB / PPS / PV / DC / PHS / AVANTE / PMN"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"4";"VICE-GOVERNADOR";"COLIGACAO";"11";"PP";"PARTIDO PROGRESSISTA";"190000050262";"FORÇA DO RIO";"DEM / PP / MDB / PTB / SOLIDARIEDADE / PSDB / PPS / PV / DC / PHS / AVANTE / PMN"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"7";"DEPUTADO ESTADUAL";"PARTIDO ISOLADO";"65";"PC do B";"PARTIDO COMUNISTA DO BRASIL";"190000050287";"#NULO#";"PC do B"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"7";"DEPUTADO ESTADUAL";"PARTIDO ISOLADO";"33";"PMN";"PARTIDO DA MOBILIZAÇÃO NACIONAL";"190000050430";"#NULO#";"PMN"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"5";"SENADOR";"COLIGACAO";"23";"PPS";"PARTIDO POPULAR SOCIALISTA";"190000050262";"FORÇA DO RIO";"DEM / PP / MDB / PTB / SOLIDARIEDADE / PSDB / PPS / PV / DC / PHS / AVANTE / PMN"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"6";"DEPUTADO FEDERAL";"PARTIDO ISOLADO";"30";"NOVO";"PARTIDO NOVO";"190000050062";"#NULO#";"NOVO"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"7";"DEPUTADO ESTADUAL";"PARTIDO ISOLADO";"31";"PHS";"PARTIDO HUMANISTA DA SOLIDARIEDADE";"190000050173";"#NULO#";"PHS"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"5";"SENADOR";"PARTIDO ISOLADO";"16";"PSTU";"PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO";"190000050207";"#NULO#";"PSTU"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"3";"GOVERNADOR";"COLIGACAO";"40";"PSB";"PARTIDO SOCIALISTA BRASILEIRO";"190000050414";"RENOVAR PARA MUDAR";"PDT / PSB"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"6";"DEPUTADO FEDERAL";"COLIGACAO";"14";"PTB";"PARTIDO TRABALHISTA BRASILEIRO";"190000050195";"O RIO QUER PAZ";"DEM / MDB / PP / PTB"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"9";"1º SUPLENTE";"COLIGACAO";"31";"PHS";"PARTIDO HUMANISTA DA SOLIDARIEDADE";"190000050262";"FORÇA DO RIO";"DEM / PP / MDB / PTB / SOLIDARIEDADE / PSDB / PPS / PV / DC / PHS / AVANTE / PMN"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"5";"SENADOR";"COLIGACAO";"12";"PDT";"PARTIDO DEMOCRÁTICO TRABALHISTA";"190000050414";"RENOVAR PARA MUDAR";"PDT / PSB"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"9";"1º SUPLENTE";"PARTIDO ISOLADO";"29";"PCO";"PARTIDO DA CAUSA OPERÁRIA";"190000050419";"#NULO#";"PCO"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"9";"1º SUPLENTE";"COLIGACAO";"13";"PT";"PARTIDO DOS TRABALHADORES";"190000050362";"FRENTE POPULAR";"PT / PC do B"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"4";"VICE-GOVERNADOR";"PARTIDO ISOLADO";"29";"PCO";"PARTIDO DA CAUSA OPERÁRIA";"190000050419";"#NULO#";"PCO"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"6";"DEPUTADO FEDERAL";"COLIGACAO";"11";"PP";"PARTIDO PROGRESSISTA";"190000050195";"O RIO QUER PAZ";"DEM / MDB / PP / PTB"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"5";"SENADOR";"COLIGACAO";"13";"PT";"PARTIDO DOS TRABALHADORES";"190000050362";"FRENTE POPULAR";"PT / PC do B"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"4";"VICE-GOVERNADOR";"COLIGACAO";"12";"PDT";"PARTIDO DEMOCRÁTICO TRABALHISTA";"190000050414";"RENOVAR PARA MUDAR";"PDT / PSB"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"9";"1º SUPLENTE";"PARTIDO ISOLADO";"28";"PRTB";"PARTIDO RENOVADOR TRABALHISTA BRASILEIRO";"190000050716";"#NULO#";"PRTB"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"4";"VICE-GOVERNADOR";"COLIGACAO";"25";"DEM";"DEMOCRATAS";"190000050262";"FORÇA DO RIO";"DEM / PP / MDB / PTB / SOLIDARIEDADE / PSDB / PPS / PV / DC / PHS / AVANTE / PMN"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"3";"GOVERNADOR";"COLIGACAO";"33";"PMN";"PARTIDO DA MOBILIZAÇÃO NACIONAL";"190000050262";"FORÇA DO RIO";"DEM / PP / MDB / PTB / SOLIDARIEDADE / PSDB / PPS / PV / DC / PHS / AVANTE / PMN"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"9";"1º SUPLENTE";"COLIGACAO";"14";"PTB";"PARTIDO TRABALHISTA BRASILEIRO";"190000050262";"FORÇA DO RIO";"DEM / PP / MDB / PTB / SOLIDARIEDADE / PSDB / PPS / PV / DC / PHS / AVANTE / PMN"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"6";"DEPUTADO FEDERAL";"PARTIDO ISOLADO";"55";"PSD";"PARTIDO SOCIAL DEMOCRÁTICO";"190000050208";"#NULO#";"PSD"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"6";"DEPUTADO FEDERAL";"COLIGACAO";"15";"MDB";"MOVIMENTO DEMOCRÁTICO BRASILEIRO";"190000050195";"O RIO QUER PAZ";"DEM / MDB / PP / PTB"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"10";"2º SUPLENTE";"COLIGACAO";"77";"SOLIDARIEDADE";"SOLIDARIEDADE";"190000050262";"FORÇA DO RIO";"DEM / PP / MDB / PTB / SOLIDARIEDADE / PSDB / PPS / PV / DC / PHS / AVANTE / PMN"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"5";"SENADOR";"COLIGACAO";"18";"REDE";"REDE SUSTENTABILIDADE";"190000050290";"A FORÇA QUE VEM DO POVO";"PODE / PR / REDE / PPL"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"5";"SENADOR";"COLIGACAO";"77";"SOLIDARIEDADE";"SOLIDARIEDADE";"190000050262";"FORÇA DO RIO";"DEM / PP / MDB / PTB / SOLIDARIEDADE / PSDB / PPS / PV / DC / PHS / AVANTE / PMN"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"10";"2º SUPLENTE";"COLIGACAO";"23";"PPS";"PARTIDO POPULAR SOCIALISTA";"190000050262";"FORÇA DO RIO";"DEM / PP / MDB / PTB / SOLIDARIEDADE / PSDB / PPS / PV / DC / PHS / AVANTE / PMN"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"7";"DEPUTADO ESTADUAL";"COLIGACAO";"54";"PPL";"PARTIDO PÁTRIA LIVRE";"190000050547";"O POVO NO PODER";"PODE / PPL"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"3";"GOVERNADOR";"COLIGACAO";"12";"PDT";"PARTIDO DEMOCRÁTICO TRABALHISTA";"190000050414";"RENOVAR PARA MUDAR";"PDT / PSB"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"6";"DEPUTADO FEDERAL";"COLIGACAO";"77";"SOLIDARIEDADE";"SOLIDARIEDADE";"190000050094";"O RIO TEM JEITO";"SOLIDARIEDADE / PSDB / PPS"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"5";"SENADOR";"COLIGACAO";"11";"PP";"PARTIDO PROGRESSISTA";"190000050262";"FORÇA DO RIO";"DEM / PP / MDB / PTB / SOLIDARIEDADE / PSDB / PPS / PV / DC / PHS / AVANTE / PMN"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"7";"DEPUTADO ESTADUAL";"PARTIDO ISOLADO";"30";"NOVO";"PARTIDO NOVO";"190000050062";"#NULO#";"NOVO"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"5";"SENADOR";"COLIGACAO";"25";"DEM";"DEMOCRATAS";"190000050262";"FORÇA DO RIO";"DEM / PP / MDB / PTB / SOLIDARIEDADE / PSDB / PPS / PV / DC / PHS / AVANTE / PMN"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"4";"VICE-GOVERNADOR";"COLIGACAO";"15";"MDB";"MOVIMENTO DEMOCRÁTICO BRASILEIRO";"190000050262";"FORÇA DO RIO";"DEM / PP / MDB / PTB / SOLIDARIEDADE / PSDB / PPS / PV / DC / PHS / AVANTE / PMN"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"9";"1º SUPLENTE";"COLIGACAO";"33";"PMN";"PARTIDO DA MOBILIZAÇÃO NACIONAL";"190000050262";"FORÇA DO RIO";"DEM / PP / MDB / PTB / SOLIDARIEDADE / PSDB / PPS / PV / DC / PHS / AVANTE / PMN"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"4";"VICE-GOVERNADOR";"COLIGACAO";"40";"PSB";"PARTIDO SOCIALISTA BRASILEIRO";"190000050414";"RENOVAR PARA MUDAR";"PDT / PSB"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"4";"VICE-GOVERNADOR";"COLIGACAO";"70";"AVANTE";"AVANTE";"190000050262";"FORÇA DO RIO";"DEM / PP / MDB / PTB / SOLIDARIEDADE / PSDB / PPS / PV / DC / PHS / AVANTE / PMN"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"4";"VICE-GOVERNADOR";"COLIGACAO";"31";"PHS";"PARTIDO HUMANISTA DA SOLIDARIEDADE";"190000050262";"FORÇA DO RIO";"DEM / PP / MDB / PTB / SOLIDARIEDADE / PSDB / PPS / PV / DC / PHS / AVANTE / PMN"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"7";"DEPUTADO ESTADUAL";"COLIGACAO";"19";"PODE";"PODEMOS";"190000050547";"O POVO NO PODER";"PODE / PPL"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"10";"2º SUPLENTE";"COLIGACAO";"40";"PSB";"PARTIDO SOCIALISTA BRASILEIRO";"190000050414";"RENOVAR PARA MUDAR";"PDT / PSB"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"9";"1º SUPLENTE";"COLIGACAO";"43";"PV";"PARTIDO VERDE";"190000050262";"FORÇA DO RIO";"DEM / PP / MDB / PTB / SOLIDARIEDADE / PSDB / PPS / PV / DC / PHS / AVANTE / PMN"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"3";"GOVERNADOR";"COLIGACAO";"22";"PR";"PARTIDO DA REPÚBLICA";"190000050290";"A FORÇA QUE VEM DO POVO";"PODE / PR / REDE / PPL"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"9";"1º SUPLENTE";"PARTIDO ISOLADO";"55";"PSD";"PARTIDO SOCIAL DEMOCRÁTICO";"190000050208";"#NULO#";"PSD"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"10";"2º SUPLENTE";"COLIGACAO";"31";"PHS";"PARTIDO HUMANISTA DA SOLIDARIEDADE";"190000050262";"FORÇA DO RIO";"DEM / PP / MDB / PTB / SOLIDARIEDADE / PSDB / PPS / PV / DC / PHS / AVANTE / PMN"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"4";"VICE-GOVERNADOR";"COLIGACAO";"54";"PPL";"PARTIDO PÁTRIA LIVRE";"190000050290";"A FORÇA QUE VEM DO POVO";"PODE / PR / REDE / PPL"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"4";"VICE-GOVERNADOR";"COLIGACAO";"33";"PMN";"PARTIDO DA MOBILIZAÇÃO NACIONAL";"190000050262";"FORÇA DO RIO";"DEM / PP / MDB / PTB / SOLIDARIEDADE / PSDB / PPS / PV / DC / PHS / AVANTE / PMN"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"4";"VICE-GOVERNADOR";"COLIGACAO";"19";"PODE";"PODEMOS";"190000050290";"A FORÇA QUE VEM DO POVO";"PODE / PR / REDE / PPL"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"10";"2º SUPLENTE";"PARTIDO ISOLADO";"29";"PCO";"PARTIDO DA CAUSA OPERÁRIA";"190000050419";"#NULO#";"PCO"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"9";"1º SUPLENTE";"COLIGACAO";"12";"PDT";"PARTIDO DEMOCRÁTICO TRABALHISTA";"190000050414";"RENOVAR PARA MUDAR";"PDT / PSB"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"3";"GOVERNADOR";"COLIGACAO";"11";"PP";"PARTIDO PROGRESSISTA";"190000050262";"FORÇA DO RIO";"DEM / PP / MDB / PTB / SOLIDARIEDADE / PSDB / PPS / PV / DC / PHS / AVANTE / PMN"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"4";"VICE-GOVERNADOR";"COLIGACAO";"44";"PRP";"PARTIDO REPUBLICANO PROGRESSISTA";"190000050571";"Para o Povo Voltar a Ser Feliz";"PRP / PRB / PTC / PATRI"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"9";"1º SUPLENTE";"PARTIDO ISOLADO";"17";"PSL";"PARTIDO SOCIAL LIBERAL";"190000050390";"#NULO#";"PSL"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"RJ";"RJ";"RIO DE JANEIRO";"6";"DEPUTADO FEDERAL";"COLIGACAO";"19";"PODE";"PODEMOS";"190000050120";"JUNTOS PELO RIO";"PODE / PR"
